ID,year,债权融资额度,债权融资成本,股权融资额度,股权融资成本,内部融资和贸易融资额度,内部融资和贸易融资成本,项目融资和政策融资额度,项目融资和政策融资成本
5977022,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,9984.0,599.04
5977023,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.8,68.688
5977024,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,18.96
5977025,2015.0,8361.0,668.88,0.0,0.0,0.0,0.0,0.0,0.0
5977026,2015.0,0.0,0.0,0.0,0.0,14695.2,881.712,0.0,
5977027,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,130.2
5977028,2015.0,0.0,,0.0,0.0,1350.0,81.0,0.0,0.0
5977029,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4554.0,273.24
5977030,2015.0,0.0,0.0,0.0,0.0,6075.0,364.5,0.0,0.0
5977031,2015.0,0.0,,13892.0,555.68,0.0,0.0,0.0,0.0
5977032,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0,69.12
5977033,2015.0,0.0,0.0,14320.8,572.832,0.0,0.0,,0.0
5977034,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,67.2,4.032
5977035,2015.0,0.0,0.0,20484.8,819.3919999999999,0.0,0.0,0.0,0.0
5977036,2015.0,0.0,0.0,1837.44,73.4976,0.0,0.0,0.0,0.0
5977037,2015.0,33840.0,2707.2,0.0,0.0,0.0,0.0,0.0,0.0
5977038,2015.0,0.0,0.0,17568.0,702.72,0.0,0.0,0.0,0.0
5977039,2015.0,2250.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
5977040,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4368.0,262.08
5977041,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1760.2,105.61200000000001
5977042,2015.0,0.0,0.0,0.0,0.0,31752.0,1905.12,0.0,0.0
5977043,2015.0,8801.0,704.08,0.0,0.0,0.0,0.0,0.0,0.0
5977044,2015.0,0.0,0.0,0.0,0.0,152064.0,9123.84,0.0,0.0
5977045,2015.0,40040.0,3203.2,0.0,0.0,0.0,0.0,0.0,0.0
5977046,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,547.2,32.832
5977047,2015.0,0.0,0.0,0.0,0.0,174182.4,10450.944,0.0,0.0
5977048,2015.0,4482.0,358.56,0.0,0.0,0.0,0.0,0.0,0.0
5977049,2015.0,0.0,0.0,0.0,0.0,65929.5,3955.77,0.0,0.0
5977050,2015.0,50895.0,4071.6,0.0,0.0,0.0,0.0,0.0,0.0
5977051,2015.0,0.0,,20255.4,810.216,0.0,0.0,0.0,0.0
5977052,2015.0,0.0,0.0,0.0,0.0,182574.0,10954.44,0.0,0.0
5977053,2015.0,8025.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0
5977054,2015.0,0.0,0.0,0.0,0.0,,395.28,0.0,0.0
5977055,2015.0,0.0,0.0,17438.4,697.5360000000001,0.0,0.0,0.0,0.0
5977056,2015.0,10500.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0
5977057,2015.0,0.0,0.0,51281.28,2051.2512,0.0,0.0,0.0,0.0
5977058,2015.0,0.0,0.0,0.0,0.0,1800.0,108.0,0.0,0.0
5977059,2015.0,15312.0,1224.96,0.0,0.0,0.0,0.0,0.0,0.0
5977060,2015.0,0.0,0.0,19740.0,789.6,0.0,0.0,0.0,0.0
5977061,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.0,226.08
5977062,2015.0,6573.0,525.84,0.0,0.0,0.0,0.0,0.0,0.0
5977063,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3438.0,206.28
5977064,2015.0,4614.0,369.12,0.0,0.0,0.0,0.0,0.0,0.0
5977065,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,63.18
5977066,2015.0,0.0,0.0,0.0,0.0,14784.0,887.04,0.0,
5977067,2015.0,0.0,0.0,7350.72,294.0288,0.0,0.0,0.0,0.0
5977068,2015.0,6183.0,494.64,0.0,0.0,,0.0,0.0,0.0
5977069,2015.0,0.0,0.0,0.0,0.0,29784.0,1787.04,0.0,0.0
5977070,2015.0,0.0,0.0,0.0,0.0,6883.5,413.01,0.0,0.0
5977071,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,28.08
5977072,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,10948.0,656.88
5977073,2015.0,0.0,0.0,4603.2,184.128,0.0,0.0,0.0,0.0
5977074,2015.0,1416.0,113.28,0.0,0.0,0.0,0.0,0.0,0.0
5977075,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4125.0,247.5
5977076,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5018.0,301.08
5977077,2015.0,0.0,0.0,7003.5,280.14,0.0,0.0,0.0,0.0
5977078,2015.0,1754.0,140.32,0.0,0.0,0.0,0.0,0.0,0.0
5977079,2015.0,0.0,0.0,11950.08,478.0032,0.0,0.0,0.0,0.0
5977080,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.0,145.92
5977081,2015.0,0.0,0.0,0.0,0.0,1056.0,63.36,0.0,0.0
5977082,2015.0,0.0,0.0,1180.48,47.2192,0.0,0.0,0.0,0.0
5977083,2015.0,1708.0,136.64,0.0,0.0,0.0,0.0,0.0,0.0
5977084,2015.0,1344.0,107.52,0.0,0.0,0.0,0.0,0.0,0.0
5977085,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,12015.0,720.9
5977086,2015.0,0.0,0.0,62118.0,2484.72,0.0,0.0,0.0,0.0
5977087,2015.0,20544.0,,0.0,0.0,0.0,0.0,0.0,0.0
5977088,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,120.12
5977089,2015.0,0.0,0.0,1977.6,79.104,0.0,0.0,0.0,0.0
5977090,2015.0,56820.0,4545.6,0.0,0.0,0.0,0.0,0.0,0.0
5977091,2015.0,0.0,0.0,10080.0,403.2,0.0,0.0,0.0,0.0
5977092,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4138.4,248.304
5977093,2015.0,0.0,0.0,77.4,3.096,0.0,0.0,0.0,0.0
5977094,2015.0,,0.0,0.0,0.0,263655.0,15819.3,0.0,0.0
5977095,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4878.0,292.68
5977096,2015.0,0.0,0.0,0.0,0.0,89443.2,5366.592,0.0,0.0
5977097,2015.0,0.0,0.0,0.0,0.0,13653.0,819.18,0.0,0.0
5977098,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.5,162.27
5977099,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,17550.0,1053.0
5977100,2015.0,0.0,0.0,512.4,20.496,0.0,0.0,0.0,0.0
5977101,2015.0,0.0,,0.0,0.0,0.0,0.0,278.4,16.704
5977102,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,377.6,22.656
5977103,2015.0,0.0,0.0,65566.4,2622.656,0.0,0.0,0.0,0.0
5977104,2015.0,576.0,46.08,0.0,0.0,0.0,0.0,0.0,0.0
5977105,2015.0,5688.0,455.04,0.0,0.0,0.0,0.0,0.0,0.0
5977106,2015.0,0.0,0.0,3907.2,156.28799999999998,0.0,0.0,0.0,0.0
5977107,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.5,73.71
5977108,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,5.832000000000001
5977109,2015.0,0.0,0.0,,0.0,0.0,0.0,308.7,18.522000000000002
5977110,2015.0,12114.0,969.12,0.0,0.0,0.0,0.0,0.0,0.0
5977111,2015.0,0.0,0.0,0.0,0.0,1728.0,103.68,0.0,0.0
5977112,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,29.7
5977113,2015.0,0.0,0.0,78326.4,3133.0559999999996,0.0,0.0,0.0,0.0
5977114,2015.0,2700.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0
5977115,2015.0,6534.0,522.72,0.0,0.0,0.0,0.0,0.0,0.0
5977116,2015.0,934.0,74.72,0.0,0.0,0.0,0.0,0.0,0.0
5977117,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,315.0
5977118,2015.0,0.0,0.0,0.0,0.0,22908.6,1374.516,0.0,0.0
5977119,2015.0,0.0,0.0,15852.48,634.0992,0.0,0.0,0.0,0.0
5977120,2015.0,0.0,0.0,,0.0,0.0,0.0,647.2,38.832
5977121,2015.0,0.0,0.0,0.0,0.0,1386.0,83.16,0.0,0.0
5977122,2015.0,0.0,0.0,0.0,0.0,71730.0,4303.8,0.0,0.0
5977123,2015.0,1932.0,154.56,0.0,0.0,0.0,0.0,0.0,0.0
5977125,2015.0,0.0,0.0,0.0,0.0,34408.8,2064.528,0.0,0.0
5977126,2015.0,5540.0,443.2,0.0,0.0,0.0,0.0,0.0,0.0
5977127,2015.0,0.0,0.0,0.0,0.0,136965.0,8217.9,0.0,0.0
5977128,2015.0,1812.0,144.96,0.0,0.0,0.0,0.0,0.0,0.0
5977129,2015.0,0.0,0.0,23904.0,956.16,0.0,0.0,0.0,0.0
5977130,2015.0,0.0,0.0,0.0,0.0,22116.0,1326.96,0.0,0.0
5977131,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.28
5977132,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,302.4
5977133,2015.0,0.0,0.0,33300.0,1332.0,0.0,0.0,0.0,0.0
5977134,2015.0,20735.0,1658.8,0.0,0.0,0.0,0.0,0.0,0.0
5977135,2015.0,0.0,0.0,0.0,0.0,3619.2,217.15200000000002,0.0,0.0
5977136,2015.0,22988.0,1839.04,0.0,0.0,0.0,0.0,0.0,0.0
5977137,2015.0,0.0,0.0,2106.0,84.24,0.0,0.0,0.0,0.0
5977138,2015.0,0.0,0.0,0.0,0.0,11808.0,708.48,0.0,0.0
5977139,2015.0,0.0,0.0,29484.0,1179.36,0.0,0.0,0.0,0.0
5977140,2015.0,0.0,0.0,9376.0,375.04,0.0,0.0,0.0,0.0
5977141,2015.0,3410.0,272.8,0.0,0.0,0.0,0.0,0.0,0.0
5977142,2015.0,20064.0,1605.12,0.0,0.0,0.0,0.0,0.0,0.0
5977143,2015.0,477.0,38.16,0.0,0.0,0.0,0.0,0.0,0.0
5977144,2015.0,0.0,0.0,3194.88,127.7952,0.0,0.0,0.0,0.0
5977145,2015.0,0.0,0.0,34800.0,1392.0,0.0,0.0,0.0,0.0
5977146,2015.0,4400.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0
5977147,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,10627.2,637.632
5977148,2015.0,0.0,0.0,0.0,0.0,164850.0,9891.0,0.0,0.0
5977149,2015.0,0.0,0.0,0.0,0.0,84700.8,5082.048,0.0,0.0
5977150,2015.0,0.0,0.0,0.0,0.0,5625.9,337.55400000000003,0.0,0.0
5977151,2015.0,0.0,0.0,6259.68,250.3872,0.0,0.0,0.0,0.0
5977152,2015.0,0.0,0.0,6227.2,249.088,0.0,0.0,0.0,0.0
5977153,2015.0,1800.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
5977154,2015.0,0.0,0.0,0.0,0.0,81648.0,4898.88,0.0,0.0
5977155,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.2,132.192
5977156,2015.0,0.0,0.0,0.0,0.0,36792.0,2207.52,0.0,0.0
5977157,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3780.0,226.8
5977158,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6220.8,373.24800000000005
5977159,2015.0,11400.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0
5977160,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,112.32
5977161,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,2.352
5977162,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,24.72
5977163,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,12838.8,770.328
5977164,2015.0,0.0,0.0,0.0,0.0,22599.0,1355.94,0.0,0.0
5977165,2015.0,0.0,0.0,13806.72,552.2688,0.0,0.0,0.0,0.0
5977166,2015.0,0.0,0.0,0.0,0.0,23472.0,1408.32,0.0,0.0
5977167,2015.0,0.0,0.0,0.0,0.0,,0.0,262.4,15.744000000000002
5977168,2015.0,0.0,0.0,0.0,0.0,15811.2,948.672,0.0,0.0
5977169,2015.0,2490.0,199.2,0.0,0.0,0.0,0.0,0.0,0.0
5977170,2015.0,0.0,0.0,0.0,0.0,160372.8,9622.368,0.0,0.0
5977171,2015.0,2080.0,166.4,0.0,0.0,0.0,0.0,0.0,0.0
5977172,2015.0,6624.0,529.92,0.0,0.0,0.0,0.0,0.0,0.0
5977173,2015.0,0.0,0.0,852.48,34.0992,0.0,0.0,0.0,0.0
5977174,2015.0,2160.0,172.8,0.0,0.0,0.0,0.0,0.0,0.0
5977175,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,741.6,44.496
5977176,2015.0,615.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0
5977177,2015.0,49260.0,3940.8,0.0,0.0,0.0,0.0,0.0,0.0
5977178,2015.0,0.0,0.0,0.0,0.0,64819.2,,0.0,0.0
5977179,2015.0,0.0,0.0,1548.8,61.952,0.0,0.0,0.0,0.0
5977180,2015.0,0.0,0.0,43868.88,1754.7552,0.0,0.0,0.0,0.0
5977181,2015.0,0.0,0.0,0.0,0.0,62775.0,3766.5,0.0,0.0
5977182,2015.0,0.0,0.0,3447.2,137.888,0.0,0.0,0.0,0.0
5977183,2015.0,4648.0,371.84,0.0,0.0,0.0,0.0,0.0,0.0
5977184,2015.0,0.0,0.0,400.0,16.0,0.0,0.0,0.0,0.0
5977185,2015.0,0.0,0.0,0.0,0.0,97860.0,5871.6,0.0,0.0
5977186,2015.0,0.0,0.0,,0.0,0.0,0.0,2304.0,138.24
5977187,2015.0,0.0,0.0,0.0,0.0,63612.0,3816.72,0.0,0.0
5977188,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.4,176.90400000000002
5977189,2015.0,0.0,0.0,2064.0,82.56,0.0,0.0,0.0,0.0
5977190,2015.0,14763.0,1181.04,0.0,0.0,0.0,0.0,0.0,0.0
5977191,2015.0,57960.0,4636.8,0.0,0.0,0.0,0.0,0.0,0.0
5977192,2015.0,0.0,0.0,88932.48,3557.2992,0.0,0.0,0.0,0.0
5977193,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,95.04
5977194,2015.0,0.0,0.0,0.0,0.0,16473.6,988.416,0.0,0.0
5977195,2015.0,28950.0,2316.0,0.0,0.0,0.0,0.0,0.0,0.0
5977196,2015.0,0.0,0.0,35418.6,1416.744,0.0,0.0,0.0,0.0
5977197,2015.0,12768.0,1021.44,0.0,0.0,0.0,0.0,0.0,0.0
5977198,2015.0,17534.0,1402.72,0.0,0.0,0.0,0.0,0.0,0.0
5977199,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6393.6,383.616
5977200,2015.0,0.0,0.0,0.0,0.0,90652.8,5439.168000000001,0.0,0.0
5977201,2015.0,0.0,0.0,0.0,0.0,4248.0,254.88,0.0,0.0
5977202,2015.0,3510.0,280.8,0.0,0.0,0.0,0.0,0.0,0.0
5977203,2015.0,0.0,0.0,0.0,0.0,408381.6,24502.896,0.0,0.0
5977204,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,118.8,7.127999999999999
5977205,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,212.4,12.744000000000002
5977206,2015.0,16600.0,1328.0,0.0,0.0,0.0,0.0,0.0,0.0
5977207,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,110.1,6.606
5977208,2015.0,0.0,0.0,702.24,28.0896,0.0,0.0,0.0,0.0
5977209,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4165.2,249.912
5977210,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4497.6,269.856
5977211,2015.0,0.0,0.0,0.0,0.0,19071.0,1144.26,0.0,0.0
5977212,2015.0,0.0,0.0,49172.2,1966.888,0.0,0.0,0.0,0.0
5977213,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1,5.166
5977214,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,3048.0,182.88
5977215,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.4,91.104
5977216,2015.0,15840.0,1267.2,0.0,0.0,0.0,0.0,0.0,0.0
5977217,2015.0,9620.0,769.6,0.0,0.0,0.0,0.0,0.0,0.0
5977218,2015.0,0.0,0.0,18810.0,752.4,0.0,0.0,0.0,0.0
5977219,2015.0,0.0,0.0,0.0,0.0,9324.0,559.44,0.0,0.0
5977220,2015.0,0.0,0.0,13780.0,551.2,0.0,0.0,0.0,0.0
5977221,2015.0,0.0,0.0,10022.4,400.89599999999996,0.0,0.0,0.0,0.0
5977222,2015.0,0.0,0.0,0.0,0.0,5796.0,347.76,0.0,0.0
5977223,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,27.54
5977224,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6642.9,398.574
5977225,2015.0,0.0,0.0,0.0,0.0,49039.2,2942.3520000000003,0.0,0.0
5977226,2015.0,0.0,0.0,57491.2,2299.6479999999997,0.0,0.0,0.0,0.0
5977227,2015.0,0.0,0.0,0.0,0.0,181764.0,10905.84,0.0,0.0
5977228,2015.0,15488.0,1239.04,0.0,0.0,0.0,0.0,0.0,0.0
5977229,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,126.72
5977230,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,2.772
5977231,2015.0,0.0,0.0,5580.0,223.2,0.0,,0.0,0.0
5977232,2015.0,0.0,0.0,0.0,0.0,25951.8,1557.108,0.0,0.0
5977233,2015.0,0.0,0.0,2337.5,93.5,0.0,0.0,0.0,0.0
5977234,2015.0,0.0,0.0,0.0,0.0,108540.0,6512.4,,0.0
5977235,2015.0,0.0,0.0,14601.6,584.064,0.0,0.0,0.0,0.0
5977236,2015.0,16000.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0
5977237,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,886.5,53.19
5977238,2015.0,0.0,0.0,0.0,0.0,9714.6,582.876,0.0,0.0
5977239,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,625.5,37.53
5977240,2015.0,256.0,20.48,0.0,0.0,0.0,0.0,0.0,0.0
5977241,2015.0,0.0,0.0,2961.84,118.4736,0.0,0.0,0.0,0.0
5977242,2015.0,0.0,0.0,596.16,23.8464,0.0,0.0,0.0,0.0
5977243,2015.0,31650.0,2532.0,0.0,0.0,0.0,0.0,0.0,0.0
5977244,2015.0,0.0,0.0,0.0,0.0,43824.0,2629.44,0.0,0.0
5977245,2015.0,0.0,0.0,1520.64,60.8256,0.0,0.0,0.0,0.0
5977246,2015.0,2988.0,239.04,0.0,0.0,0.0,0.0,0.0,0.0
5977247,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,282.4,16.944000000000003
5977248,2015.0,0.0,0.0,0.0,0.0,57758.4,3465.5040000000004,0.0,0.0
5977249,2015.0,0.0,0.0,0.0,0.0,96552.0,5793.12,0.0,0.0
5977250,2015.0,32580.0,2606.4,0.0,0.0,0.0,0.0,0.0,0.0
5977251,2015.0,0.0,0.0,0.0,0.0,131392.8,7883.568,0.0,0.0
5977252,2015.0,0.0,0.0,526.08,21.0432,0.0,0.0,0.0,0.0
5977253,2015.0,0.0,0.0,2889.6,115.584,0.0,0.0,0.0,0.0
5977254,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,676.8,40.608000000000004
5977255,2015.0,0.0,0.0,0.0,0.0,110460.0,6627.6,0.0,0.0
5977256,2015.0,11206.0,896.48,0.0,0.0,0.0,0.0,0.0,0.0
5977257,2015.0,0.0,0.0,0.0,0.0,20047.5,1202.85,0.0,0.0
5977258,2015.0,0.0,0.0,0.0,0.0,3888.0,233.28,0.0,0.0
5977259,2015.0,0.0,0.0,2229.12,89.1648,0.0,0.0,0.0,0.0
5977260,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,24414.0,1464.84
5977261,2015.0,0.0,0.0,5252.8,210.112,0.0,0.0,0.0,0.0
5977262,2015.0,0.0,0.0,0.0,0.0,126781.2,7606.871999999999,0.0,0.0
5977263,2015.0,0.0,0.0,0.0,0.0,1674.0,100.44,0.0,0.0
5977264,2015.0,0.0,0.0,31395.6,1255.8239999999998,0.0,0.0,0.0,0.0
5977265,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.6,98.49600000000001
5977266,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,26.4
5977267,2015.0,10208.0,816.64,0.0,0.0,0.0,0.0,0.0,0.0
5977268,2015.0,0.0,0.0,0.0,0.0,28503.9,1710.234,0.0,0.0
5977269,2015.0,0.0,0.0,1437.92,57.5168,0.0,0.0,0.0,0.0
5977270,2015.0,0.0,0.0,6253.2,250.128,0.0,0.0,0.0,0.0
5977271,2015.0,0.0,0.0,12558.24,502.3296,0.0,0.0,0.0,0.0
5977272,2015.0,0.0,0.0,18691.2,747.648,,0.0,0.0,0.0
5977273,2015.0,0.0,0.0,2304.0,92.16,0.0,0.0,0.0,0.0
5977274,2015.0,0.0,0.0,406.2,16.248,0.0,0.0,0.0,0.0
5977275,2015.0,0.0,0.0,0.0,0.0,184892.4,11093.544,0.0,0.0
5977276,2015.0,3944.0,315.52,0.0,0.0,0.0,0.0,0.0,0.0
5977277,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2112.0,126.72
5977278,2015.0,0.0,0.0,0.0,0.0,113958.0,6837.48,0.0,0.0
5977279,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,778.8,46.728
5977280,2015.0,,0.0,0.0,0.0,0.0,0.0,3976.0,238.56
5977281,2015.0,0.0,0.0,9640.8,385.63199999999995,0.0,0.0,0.0,0.0
5977282,2015.0,2060.0,164.8,0.0,0.0,0.0,0.0,0.0,0.0
5977283,2015.0,0.0,0.0,0.0,0.0,1296.0,77.76,0.0,0.0
5977284,2015.0,0.0,0.0,0.0,0.0,61074.0,3664.44,0.0,0.0
5977285,2015.0,0.0,0.0,,0.0,0.0,0.0,3132.0,187.92
5977286,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,9680.0,580.8
5977287,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,677.6,40.656
5977288,2015.0,32040.0,2563.2,0.0,0.0,0.0,0.0,0.0,0.0
5977289,2015.0,23920.0,1913.6,0.0,0.0,0.0,0.0,0.0,0.0
5977290,2015.0,17199.0,1375.92,0.0,0.0,0.0,0.0,0.0,0.0
5977291,2015.0,23716.0,1897.28,0.0,0.0,0.0,0.0,0.0,0.0
5977292,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.0,113.04
5977293,2015.0,0.0,0.0,0.0,0.0,304551.0,18273.06,0.0,0.0
5977294,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,14480.0,868.8
5977295,2015.0,9888.0,791.04,0.0,0.0,0.0,0.0,0.0,0.0
5977296,2015.0,0.0,0.0,1473.12,58.9248,0.0,0.0,0.0,0.0
5977297,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,15204.8,912.288
5977298,2015.0,0.0,0.0,0.0,0.0,,8764.416,0.0,0.0
5977299,2015.0,15800.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0
5977300,2015.0,0.0,0.0,536.32,21.4528,0.0,0.0,0.0,0.0
5977301,2015.0,0.0,0.0,18457.6,738.304,0.0,0.0,0.0,0.0
5977302,2015.0,0.0,0.0,9817.6,392.704,0.0,0.0,0.0,0.0
5977303,2015.0,5544.0,443.52,0.0,0.0,0.0,0.0,0.0,0.0
5977304,2015.0,0.0,0.0,18092.8,723.712,0.0,0.0,0.0,0.0
5977305,2015.0,0.0,0.0,0.0,0.0,118186.2,7091.172,0.0,0.0
5977306,2015.0,13616.0,1089.28,0.0,0.0,0.0,0.0,0.0,0.0
5977308,2015.0,0.0,0.0,0.0,0.0,450840.0,27050.4,0.0,0.0
5977309,2015.0,0.0,0.0,1598.4,63.93600000000001,0.0,0.0,0.0,0.0
5977310,2015.0,0.0,0.0,0.0,0.0,8970.0,538.2,0.0,0.0
5977311,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.6,111.21600000000001
5977312,2015.0,0.0,0.0,0.0,0.0,62865.0,3771.9,0.0,0.0
5977313,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1115.1,66.906
5977314,2015.0,8274.0,661.92,0.0,0.0,0.0,0.0,0.0,0.0
5977315,2015.0,0.0,0.0,0.0,0.0,14137.2,848.232,0.0,0.0
5977316,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6106.8,366.408
5977317,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.0,104.76
5977318,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,200.8,12.048
5977319,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.0,133.44
5977320,2015.0,0.0,0.0,826.2,33.048,,0.0,0.0,0.0
5977321,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,577.5,34.65
5977322,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,30.06
5977323,2015.0,0.0,0.0,0.0,0.0,26208.0,1572.48,0.0,0.0
5977324,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,36.0
5977325,2015.0,0.0,0.0,0.0,0.0,17685.0,1061.1,0.0,0.0
5977326,2015.0,3360.0,268.8,0.0,0.0,0.0,0.0,0.0,0.0
5977327,2015.0,0.0,0.0,242.52,9.7008,0.0,0.0,0.0,0.0
5977328,2015.0,4941.0,395.28,0.0,0.0,0.0,0.0,0.0,0.0
5977329,2015.0,453.0,36.24,0.0,0.0,0.0,0.0,0.0,0.0
5977330,2015.0,0.0,0.0,0.0,0.0,69052.5,4143.15,0.0,0.0
5977331,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,4483.2,268.992
5977332,2015.0,0.0,0.0,0.0,0.0,57049.2,3422.952,0.0,0.0
5977333,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.8,70.848
5977334,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.8,144.28799999999998
5977335,2015.0,0.0,0.0,3002.4,120.096,0.0,0.0,0.0,0.0
5977336,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,14220.0,853.2
5977337,2015.0,39512.0,3160.96,0.0,0.0,0.0,0.0,0.0,0.0
5977338,2015.0,48945.0,3915.6,0.0,0.0,0.0,0.0,0.0,0.0
5977339,2015.0,0.0,0.0,0.0,0.0,91800.0,5508.0,0.0,0.0
5977340,2015.0,3757.0,300.56,0.0,0.0,0.0,0.0,0.0,0.0
5977341,2015.0,0.0,0.0,3985.2,159.408,0.0,0.0,0.0,0.0
5977342,2015.0,0.0,0.0,39336.0,1573.44,0.0,0.0,0.0,0.0
5977343,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,5875.2,352.51199999999994
5977344,2015.0,0.0,0.0,14040.0,561.6,0.0,0.0,0.0,0.0
5977345,2015.0,8520.0,681.6,0.0,0.0,0.0,0.0,0.0,0.0
5977346,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,4.95
5977347,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,2839.2,170.352
5977348,2015.0,0.0,0.0,0.0,0.0,44910.0,2694.6,0.0,0.0
5977349,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,6285.5,377.13
5977350,2015.0,0.0,0.0,6745.2,,0.0,0.0,0.0,0.0
5977351,2015.0,0.0,0.0,0.0,0.0,45540.0,2732.4,,0.0
