ID,year,从业人数,资产总额,负债总额,营业总收入,主营业务收入,利润总额,净利润,纳税总额,所有者权益合计
5971147,2015.0,760.0,91840.0,170560.0,91840.0,45920.0,27552.0,0.0,18368.0,-78720.0
5971148,2015.0,512.0,148320.0,70040.0,,,118656.0,0.0,118656.0,78280.0
5971149,2015.0,132.0,466560.0,685260.0,1772928.0,886464.0,354585.6,531878.4,354585.6,-218700.0
5971150,2015.0,659.0,220080.0,429680.0,946344.0,662440.8,378537.6,-94634.4,0.0,-209600.0
5971151,2015.0,171.0,330850.0,651520.0,1290315.0,645157.5,387094.5,516126.0,774189.0,-320670.0
5971152,2015.0,191.0,28560.0,26180.0,59976.0,41983.2,29988.0,11995.2,11995.2,2380.0
5971153,2015.0,430.0,75900.0,102465.0,227700.0,182160.0,113850.0,68310.0,136620.0,-26565.0
5971154,2015.0,758.0,29280.0,53680.0,5856.0,4099.2,2342.4,0.0,3513.6,-24400.0
5971155,2015.0,683.0,36900.0,36080.0,147600.0,103320.0,14760.0,44280.0,59040.0,820.0
5971156,2015.0,743.0,130800.0,61040.0,457800.0,366240.0,45780.0,137340.0,274680.0,69760.0
5971157,2015.0,545.0,46560.0,77600.0,69840.0,48888.0,13968.0,20952.0,13968.0,-31040.0
5971158,2015.0,688.0,73260.0,97680.0,183150.0,91575.0,54945.0,54945.0,36630.0,-24420.0
5971159,2015.0,580.0,196800.0,285360.0,688800.0,275520.0,137760.0,68880.0,137760.0,-88560.0
5971160,2015.0,90.0,86200.0,40945.0,163780.0,81890.0,81890.0,-16378.0,0.0,45255.0
5971161,2015.0,983.0,200980.0,193250.0,140686.0,98480.2,42205.8,,28137.2,7730.0
5971162,2015.0,215.0,129600.0,253440.0,414720.0,165888.0,165888.0,165888.0,82944.0,-123840.0
5971163,2015.0,350.0,108480.0,51980.0,314592.0,188755.2,31459.2,0.0,125836.8,56500.0
5971164,2015.0,483.0,207000.0,305325.0,186300.0,111780.0,74520.0,55890.0,111780.0,-98325.0
5971165,2015.0,421.0,107660.0,49985.0,419874.0,251924.4,125962.2,-41987.4,0.0,57675.0
5971166,2015.0,588.0,170640.0,327060.0,802008.0,481204.8,160401.6,80200.8,320803.2,-156420.0
5971167,2015.0,546.0,199100.0,293220.0,955680.0,668976.0,382272.0,95568.0,573408.0,-94120.0
5971168,2015.0,985.0,33450.0,46830.0,113730.0,90984.0,11373.0,45492.0,22746.0,-13380.0
5971169,2015.0,329.0,402080.0,197450.0,884576.0,619203.2,442288.0,353830.4,530745.6,204630.0
5971170,2015.0,221.0,145440.0,71205.0,349056.0,244339.2,104716.8,104716.8,,74235.0
5971171,2015.0,979.0,33930.0,66120.0,50895.0,40716.0,25447.5,-5089.5,0.0,-32190.0
5971172,2015.0,1000.0,188370.0,275310.0,941850.0,753480.0,376740.0,-94185.0,0.0,-86940.0
5971173,2015.0,167.0,136400.0,259160.0,354640.0,177320.0,106392.0,70928.0,212784.0,-122760.0
5971174,2015.0,949.0,211680.0,305760.0,21168.0,14817.6,6350.4,4233.6,8467.2,-94080.0
5971175,2015.0,763.0,547120.0,1074700.0,1531936.0,612774.4,612774.4,153193.6,306387.2,-527580.0
5971176,2015.0,171.0,145530.0,140140.0,160083.0,64033.2,16008.3,64033.2,32016.6,5390.0
5971177,2015.0,344.0,301980.0,442185.0,452970.0,181188.0,226485.0,181188.0,271782.0,-140205.0
5971178,2015.0,147.0,67860.0,30160.0,74646.0,29858.4,22393.8,-7464.6,0.0,37700.0
5971179,2015.0,360.0,25720.0,38580.0,118312.0,94649.6,47324.8,-11831.2,0.0,-12860.0
5971180,2015.0,217.0,23920.0,26910.0,88504.0,53102.4,26551.2,26551.2,35401.6,-2990.0
5971181,2015.0,260.0,2520.0,1260.0,7560.0,3024.0,1512.0,0.0,3024.0,1260.0
5971182,2015.0,632.0,25500.0,24990.0,107100.0,74970.0,42840.0,21420.0,64260.0,510.0
5971183,2015.0,910.0,37640.0,28230.0,79044.0,39522.0,31617.6,0.0,31617.6,9410.0
5971184,2015.0,44.0,104640.0,47960.0,219744.0,131846.4,87897.6,0.0,87897.6,56680.0
5971185,2015.0,393.0,8760.0,4380.0,38544.0,30835.2,11563.2,15417.6,7708.8,4380.0
5971186,2015.0,93.0,35550.0,66360.0,49770.0,29862.0,9954.0,9954.0,19908.0,-30810.0
5971187,2015.0,337.0,181940.0,260505.0,782342.0,391171.0,234702.6,0.0,469405.2,-78565.0
5971188,2015.0,402.0,206500.0,101775.0,516250.0,206500.0,258125.0,103250.0,206500.0,104725.0
5971189,2015.0,595.0,66220.0,31605.0,59598.0,29799.0,11919.6,0.0,11919.6,34615.0
5971190,2015.0,861.0,371400.0,547815.0,185700.0,111420.0,18570.0,55710.0,111420.0,-176415.0
5971191,2015.0,167.0,152400.0,74295.0,121920.0,85344.0,48768.0,-12192.0,0.0,78105.0
5971192,2015.0,174.0,17440.0,13080.0,85456.0,42728.0,25636.8,17091.2,34182.4,4360.0
5971193,2015.0,445.0,166800.0,241860.0,600480.0,360288.0,240192.0,240192.0,120096.0,-75060.0
5971194,2015.0,600.0,387360.0,568935.0,464832.0,232416.0,139449.6,46483.2,278899.2,-181575.0
5971195,2015.0,692.0,27800.0,13205.0,133440.0,53376.0,40032.0,26688.0,26688.0,14595.0
5971196,2015.0,982.0,373050.0,547140.0,522270.0,208908.0,104454.0,208908.0,104454.0,-174090.0
5971197,2015.0,278.0,184000.0,264960.0,846400.0,677120.0,253920.0,-84640.0,0.0,-80960.0
5971198,2015.0,506.0,21600.0,31050.0,95040.0,38016.0,47520.0,9504.0,57024.0,-9450.0
5971199,2015.0,455.0,177980.0,,249172.0,124586.0,24917.2,74751.6,99668.8,-161800.0
5971200,2015.0,804.0,322200.0,158415.0,1256580.0,628290.0,502632.0,502632.0,502632.0,163785.0
5971201,2015.0,922.0,627250.0,308800.0,439075.0,175630.0,131722.5,-43907.5,0.0,318450.0
5971202,2015.0,864.0,75040.0,36850.0,217616.0,174092.8,87046.4,21761.6,130569.6,38190.0
5971203,2015.0,616.0,28040.0,21030.0,28040.0,19628.0,8412.0,5608.0,16824.0,7010.0
5971204,2015.0,114.0,,37680.0,98910.0,39564.0,9891.0,19782.0,59346.0,-14130.0
5971205,2015.0,527.0,30660.0,28470.0,98112.0,68678.4,49056.0,29433.6,39244.8,2190.0
5971206,2015.0,630.0,53280.0,94720.0,154512.0,61804.8,30902.4,15451.2,92707.2,-41440.0
5971207,2015.0,61.0,274050.0,267960.0,630315.0,441220.5,63031.5,63031.5,126063.0,6090.0
5971208,2015.0,938.0,191800.0,273315.0,57540.0,28770.0,5754.0,-5754.0,0.0,-81515.0
5971209,2015.0,50.0,16140.0,6725.0,69402.0,48581.4,27760.8,0.0,41641.2,9415.0
5971210,2015.0,248.0,1960.0,2205.0,3528.0,2469.6,352.8,0.0,705.6,-245.0
5971211,2015.0,301.0,136890.0,200070.0,561249.0,224499.6,168374.7,-56124.9,0.0,-63180.0
5971212,2015.0,941.0,87200.0,127530.0,279040.0,139520.0,139520.0,55808.0,111616.0,-40330.0
5971213,2015.0,126.0,209650.0,101830.0,524125.0,209650.0,104825.0,0.0,209650.0,
5971214,2015.0,158.0,16200.0,21600.0,24300.0,9720.0,12150.0,4860.0,14580.0,-5400.0
5971215,2015.0,105.0,31920.0,11970.0,82992.0,58094.4,24897.6,-8299.2,0.0,19950.0
5971216,2015.0,497.0,178400.0,338960.0,731440.0,585152.0,365720.0,146288.0,438864.0,-160560.0
5971217,2015.0,270.0,57060.0,50720.0,216828.0,86731.2,86731.2,43365.6,43365.6,6340.0
5971218,2015.0,892.0,138240.0,134400.0,13824.0,5529.6,6912.0,-1382.4,0.0,3840.0
5971219,2015.0,748.0,191730.0,91300.0,939477.0,563686.2,469738.5,187895.4,187895.4,100430.0
5971220,2015.0,71.0,186200.0,361760.0,633080.0,316540.0,189924.0,126616.0,126616.0,-175560.0
5971221,2015.0,259.0,202800.0,99840.0,,292032.0,109512.0,-36504.0,0.0,102960.0
5971222,2015.0,263.0,15440.0,23160.0,47864.0,38291.2,9572.8,4786.4,19145.6,-7720.0
5971223,2015.0,533.0,10080.0,4860.0,34272.0,27417.6,13708.8,13708.8,13708.8,5220.0
5971224,2015.0,450.0,296400.0,291840.0,1422720.0,995904.0,426816.0,284544.0,569088.0,4560.0
5971225,2015.0,954.0,73080.0,71050.0,14616.0,8769.6,1461.6,4384.8,8769.6,2030.0
5971226,2015.0,463.0,21870.0,29160.0,59049.0,23619.6,23619.6,0.0,35429.4,-7290.0
5971227,2015.0,234.0,13800.0,19665.0,64860.0,32430.0,6486.0,-6486.0,0.0,-5865.0
5971228,2015.0,253.0,,109140.0,57780.0,34668.0,5778.0,5778.0,23112.0,6420.0
5971229,2015.0,155.0,62400.0,61200.0,143520.0,114816.0,28704.0,43056.0,28704.0,1200.0
5971230,2015.0,47.0,67830.0,116280.0,196707.0,,78682.8,-19670.7,0.0,-48450.0
5971231,2015.0,483.0,97920.0,89760.0,68544.0,41126.4,6854.4,20563.2,13708.8,8160.0
5971232,2015.0,646.0,69930.0,67340.0,328671.0,197202.6,32867.1,65734.2,65734.2,2590.0
5971233,2015.0,596.0,78000.0,35750.0,351000.0,175500.0,35100.0,140400.0,140400.0,42250.0
5971234,2015.0,692.0,666000.0,328560.0,399600.0,159840.0,39960.0,79920.0,159840.0,337440.0
5971235,2015.0,817.0,17640.0,33320.0,15876.0,7938.0,6350.4,0.0,9525.6,-15680.0
5971236,2015.0,546.0,24200.0,45980.0,101640.0,81312.0,50820.0,0.0,40656.0,-21780.0
5971237,2015.0,736.0,118920.0,109010.0,440004.0,176001.6,88000.8,-44000.4,0.0,9910.0
5971238,2015.0,268.0,21120.0,40920.0,8448.0,6758.4,4224.0,844.8,1689.6,-19800.0
5971239,2015.0,975.0,70200.0,34200.0,133380.0,80028.0,66690.0,40014.0,80028.0,36000.0
5971240,2015.0,597.0,141960.0,136500.0,596232.0,238492.8,238492.8,119246.4,119246.4,5460.0
5971241,2015.0,487.0,12750.0,12240.0,2550.0,1020.0,255.0,1020.0,510.0,510.0
5971242,2015.0,592.0,214500.0,210210.0,171600.0,102960.0,17160.0,,0.0,4290.0
5971243,2015.0,853.0,33520.0,58660.0,46928.0,28156.8,9385.6,14078.4,28156.8,-25140.0
5971244,2015.0,778.0,74400.0,142600.0,282720.0,169632.0,84816.0,113088.0,56544.0,-68200.0
5971245,2015.0,639.0,38880.0,29160.0,50544.0,20217.6,5054.4,-5054.4,0.0,9720.0
5971246,2015.0,704.0,142000.0,67450.0,56800.0,34080.0,17040.0,0.0,34080.0,74550.0
5971247,2015.0,803.0,90720.0,171360.0,235872.0,117936.0,117936.0,70761.6,94348.8,-80640.0
5971248,2015.0,273.0,7920.0,10560.0,26928.0,16156.8,2692.8,8078.4,5385.6,-2640.0
5971249,2015.0,399.0,44600.0,53520.0,209620.0,167696.0,104810.0,0.0,125772.0,-8920.0
5971250,2015.0,492.0,39750.0,19610.0,15900.0,9540.0,4770.0,3180.0,3180.0,20140.0
5971251,2015.0,350.0,27160.0,37830.0,76048.0,38024.0,38024.0,7604.8,45628.8,-10670.0
5971252,2015.0,62.0,82500.0,115500.0,189750.0,113850.0,94875.0,37950.0,37950.0,-33000.0
5971253,2015.0,828.0,199000.0,94525.0,159200.0,127360.0,47760.0,31840.0,95520.0,104475.0
5971254,2015.0,477.0,16440.0,15070.0,21372.0,14960.4,2137.2,2137.2,8548.8,1370.0
5971255,2015.0,945.0,226500.0,108720.0,1041900.0,833520.0,520950.0,416760.0,416760.0,117780.0
5971256,2015.0,581.0,225720.0,329175.0,812592.0,406296.0,81259.2,81259.2,162518.4,-103455.0
5971257,2015.0,188.0,36240.0,66440.0,105096.0,42038.4,42038.4,0.0,63057.6,-30200.0
5971258,2015.0,410.0,46560.0,19400.0,181584.0,72633.6,54475.2,,36316.8,27160.0
5971259,2015.0,338.0,332640.0,325080.0,465696.0,325987.2,186278.4,-46569.6,0.0,7560.0
5971260,2015.0,113.0,111090.0,211600.0,199962.0,159969.6,19996.2,-19996.2,0.0,-100510.0
5971261,2015.0,77.0,267960.0,387585.0,562716.0,393901.2,56271.6,56271.6,337629.6,-119625.0
5971262,2015.0,389.0,20400.0,37400.0,102000.0,40800.0,51000.0,0.0,40800.0,-17000.0
5971263,2015.0,612.0,101970.0,197760.0,254925.0,101970.0,50985.0,25492.5,101970.0,-95790.0
5971264,2015.0,556.0,82200.0,110970.0,345240.0,207144.0,138096.0,103572.0,207144.0,-28770.0
5971265,2015.0,537.0,16740.0,16120.0,58590.0,46872.0,11718.0,0.0,11718.0,620.0
5971266,2015.0,216.0,17550.0,8190.0,26325.0,21060.0,13162.5,-2632.5,0.0,9360.0
5971267,2015.0,937.0,267000.0,130830.0,1281600.0,512640.0,256320.0,384480.0,512640.0,136170.0
5971268,2015.0,318.0,83160.0,154440.0,282744.0,169646.4,56548.8,28274.4,56548.8,-71280.0
5971269,2015.0,421.0,84200.0,113670.0,261020.0,156612.0,52204.0,,52204.0,-29470.0
5971270,2015.0,720.0,11700.0,11310.0,5850.0,3510.0,585.0,1170.0,2340.0,390.0
5971271,2015.0,798.0,146700.0,205380.0,161370.0,64548.0,48411.0,0.0,32274.0,-58680.0
5971272,2015.0,890.0,6540.0,10900.0,30738.0,21516.6,6147.6,,18442.8,-4360.0
5971273,2015.0,846.0,342760.0,167485.0,171380.0,119966.0,68552.0,-17138.0,0.0,175275.0
5971274,2015.0,251.0,101550.0,142170.0,203100.0,81240.0,20310.0,60930.0,121860.0,-40620.0
5971275,2015.0,867.0,350400.0,344560.0,700800.0,490560.0,210240.0,280320.0,140160.0,5840.0
5971276,2015.0,299.0,27000.0,10125.0,62100.0,43470.0,24840.0,6210.0,12420.0,16875.0
5971277,2015.0,611.0,23820.0,31760.0,26202.0,13101.0,10480.8,7860.6,15721.2,-7940.0
5971278,2015.0,865.0,21450.0,39000.0,98670.0,59202.0,29601.0,19734.0,19734.0,-17550.0
5971279,2015.0,894.0,,38025.0,60840.0,42588.0,18252.0,-6084.0,0.0,-4225.0
5971280,2015.0,797.0,56700.0,105840.0,136080.0,108864.0,54432.0,0.0,54432.0,-49140.0
5971281,2015.0,840.0,97380.0,45985.0,97380.0,48690.0,38952.0,38952.0,38952.0,51395.0
5971282,2015.0,577.0,196500.0,94975.0,628800.0,314400.0,188640.0,125760.0,377280.0,101525.0
5971283,2015.0,382.0,98400.0,48380.0,59040.0,35424.0,23616.0,0.0,11808.0,50020.0
5971284,2015.0,101.0,66500.0,130340.0,319200.0,127680.0,95760.0,-31920.0,0.0,-63840.0
5971285,2015.0,475.0,379200.0,184860.0,1478880.0,1183104.0,591552.0,295776.0,591552.0,194340.0
5971286,2015.0,22.0,189800.0,372300.0,341640.0,204984.0,170820.0,136656.0,204984.0,-182500.0
5971287,2015.0,270.0,28620.0,47700.0,60102.0,42071.4,24040.8,0.0,12020.4,-19080.0
5971288,2015.0,346.0,99000.0,191400.0,267300.0,213840.0,106920.0,26730.0,106920.0,-92400.0
5971289,2015.0,515.0,207360.0,298080.0,580608.0,232243.2,174182.4,174182.4,348364.8,-90720.0
5971290,2015.0,734.0,3320.0,830.0,11288.0,9030.4,1128.8,1128.8,4515.2,2490.0
5971291,2015.0,610.0,20640.0,30315.0,66048.0,26419.2,13209.6,6604.8,26419.2,-9675.0
5971292,2015.0,121.0,38920.0,18070.0,116760.0,93408.0,58380.0,-11676.0,0.0,20850.0
5971293,2015.0,372.0,11300.0,10170.0,36160.0,18080.0,10848.0,0.0,14464.0,1130.0
5971294,2015.0,990.0,12210.0,8140.0,14652.0,10256.4,2930.4,4395.6,2930.4,4070.0
5971295,2015.0,931.0,204000.0,99450.0,816000.0,326400.0,244800.0,326400.0,489600.0,104550.0
5971296,2015.0,612.0,92000.0,124200.0,322000.0,128800.0,128800.0,96600.0,193200.0,-32200.0
5971297,2015.0,898.0,1000.0,1350.0,2100.0,1470.0,210.0,630.0,840.0,-350.0
5971298,2015.0,619.0,693700.0,,1942360.0,1553888.0,971180.0,194236.0,1165416.0,9910.0
5971299,2015.0,386.0,214500.0,416000.0,364650.0,218790.0,182325.0,36465.0,218790.0,-201500.0
5971300,2015.0,394.0,14050.0,5620.0,42150.0,29505.0,12645.0,16860.0,16860.0,8430.0
5971301,2015.0,487.0,1880.0,1410.0,2444.0,1955.2,1222.0,244.4,977.6,470.0
5971302,2015.0,274.0,14860.0,11145.0,16346.0,9807.6,3269.2,6538.4,6538.4,3715.0
5971304,2015.0,530.0,477120.0,937200.0,1097376.0,548688.0,438950.4,329212.8,658425.6,-460080.0
5971305,2015.0,764.0,85860.0,162180.0,223236.0,89294.4,89294.4,22323.6,133941.6,-76320.0
5971306,2015.0,864.0,6300.0,7560.0,19530.0,7812.0,1953.0,5859.0,7812.0,-1260.0
5971307,2015.0,742.0,359040.0,175440.0,215424.0,107712.0,86169.6,64627.2,129254.4,183600.0
5971308,2015.0,580.0,157200.0,154580.0,78600.0,62880.0,23580.0,0.0,15720.0,2620.0
5971309,2015.0,688.0,19400.0,27645.0,36860.0,22116.0,18430.0,11058.0,14744.0,-8245.0
5971310,2015.0,920.0,112320.0,55080.0,561600.0,224640.0,168480.0,0.0,112320.0,57240.0
5971311,2015.0,749.0,45360.0,79380.0,40824.0,24494.4,8164.8,0.0,24494.4,-34020.0
5971312,2015.0,872.0,143000.0,211200.0,157300.0,78650.0,31460.0,62920.0,31460.0,-68200.0
5971313,2015.0,452.0,89910.0,159840.0,341658.0,136663.2,102497.4,0.0,136663.2,-69930.0
5971314,2015.0,599.0,325500.0,321160.0,1269450.0,634725.0,253890.0,253890.0,507780.0,4340.0
5971315,2015.0,330.0,8060.0,7440.0,37076.0,25953.2,7415.2,-3707.6,0.0,620.0
5971316,2015.0,92.0,32600.0,58680.0,133660.0,106928.0,13366.0,13366.0,26732.0,-26080.0
5971317,2015.0,269.0,54660.0,45550.0,87456.0,34982.4,34982.4,26236.8,52473.6,9110.0
5971318,2015.0,805.0,3300.0,2750.0,10890.0,6534.0,5445.0,3267.0,2178.0,550.0
5971319,2015.0,638.0,6180.0,7725.0,27192.0,10876.8,13596.0,10876.8,5438.4,-1545.0
5971320,2015.0,244.0,127800.0,238560.0,51120.0,35784.0,10224.0,5112.0,20448.0,-110760.0
5971321,2015.0,582.0,178360.0,262395.0,17836.0,14268.8,1783.6,5350.8,10701.6,-84035.0
5971322,2015.0,330.0,71280.0,67320.0,163944.0,114760.8,16394.4,32788.8,65577.6,3960.0
5971323,2015.0,400.0,55080.0,75735.0,38556.0,30844.8,3855.6,15422.4,,-20655.0
5971324,2015.0,730.0,86280.0,79090.0,103536.0,82828.8,51768.0,0.0,41414.4,7190.0
5971325,2015.0,886.0,229800.0,338955.0,528540.0,317124.0,264270.0,52854.0,105708.0,-109155.0
5971326,2015.0,606.0,48800.0,65880.0,244000.0,97600.0,48800.0,73200.0,48800.0,-17080.0
5971327,2015.0,648.0,7680.0,10080.0,2304.0,1382.4,460.8,691.2,460.8,-2400.0
5971328,2015.0,236.0,198000.0,292050.0,594000.0,297000.0,118800.0,178200.0,237600.0,-94050.0
5971329,2015.0,273.0,261360.0,377520.0,26136.0,20908.8,10454.4,10454.4,15681.6,-116160.0
5971330,2015.0,24.0,60300.0,87435.0,24120.0,19296.0,2412.0,4824.0,4824.0,-27135.0
5971331,2015.0,610.0,1740.0,1160.0,5916.0,3549.6,591.6,0.0,3549.6,580.0
5971332,2015.0,626.0,145650.0,203910.0,131085.0,104868.0,26217.0,39325.5,78651.0,-58260.0
5971333,2015.0,834.0,271920.0,265740.0,1114872.0,891897.6,445948.8,222974.4,668923.2,6180.0
5971334,2015.0,186.0,52650.0,98280.0,210600.0,126360.0,21060.0,0.0,126360.0,-45630.0
5971335,2015.0,468.0,94350.0,44030.0,358530.0,215118.0,107559.0,71706.0,215118.0,50320.0
5971336,2015.0,401.0,78960.0,116325.0,307944.0,184766.4,153972.0,0.0,61588.8,-37365.0
5971337,2015.0,685.0,87840.0,164700.0,79056.0,63244.8,23716.8,23716.8,31622.4,-76860.0
5971338,2015.0,652.0,22560.0,31020.0,97008.0,77606.4,29102.4,19401.6,19401.6,-8460.0
5971339,2015.0,647.0,78540.0,107100.0,392700.0,157080.0,196350.0,78540.0,78540.0,-28560.0
5971340,2015.0,617.0,3090.0,2060.0,5253.0,3677.1,1575.9,1050.6,1050.6,1030.0
5971341,2015.0,790.0,12640.0,16590.0,36656.0,25659.2,3665.6,3665.6,7331.2,-3950.0
5971342,2015.0,653.0,343080.0,667100.0,377388.0,301910.4,188694.0,-37738.8,0.0,-324020.0
5971343,2015.0,794.0,377400.0,742220.0,792540.0,634032.0,317016.0,79254.0,475524.0,-364820.0
5971344,2015.0,457.0,31980.0,26650.0,99138.0,69396.6,29741.4,39655.2,19827.6,5330.0
5971345,2015.0,482.0,83400.0,161240.0,41700.0,29190.0,4170.0,-4170.0,0.0,-77840.0
5971346,2015.0,132.0,13000.0,25600.0,15600.0,7800.0,1560.0,6240.0,9360.0,-12600.0
5971347,2015.0,327.0,34250.0,41100.0,171250.0,137000.0,68500.0,-17125.0,0.0,-6850.0
5971348,2015.0,964.0,16640.0,31200.0,11648.0,5824.0,2329.6,3494.4,2329.6,-14560.0
5971349,2015.0,142.0,257580.0,124020.0,231822.0,185457.6,23182.2,92728.8,139093.2,133560.0
5971350,2015.0,301.0,179500.0,172320.0,179500.0,143600.0,53850.0,0.0,107700.0,7180.0
5971351,2015.0,886.0,3840.0,2560.0,18048.0,9024.0,5414.4,5414.4,10828.8,1280.0
5971352,2015.0,661.0,15780.0,10520.0,44184.0,17673.6,17673.6,13255.2,8836.8,5260.0
5971353,2015.0,870.0,173200.0,164540.0,727440.0,509208.0,218232.0,218232.0,290976.0,8660.0
5971354,2015.0,210.0,145800.0,207765.0,437400.0,349920.0,131220.0,131220.0,174960.0,-61965.0
5971355,2015.0,393.0,7900.0,0.0,12640.0,7584.0,5056.0,0.0,7584.0,7900.0
5971356,2015.0,627.0,579600.0,856980.0,1159200.0,695520.0,463680.0,347760.0,695520.0,-277380.0
5971357,2015.0,592.0,106920.0,102060.0,181764.0,145411.2,54529.2,72705.6,72705.6,4860.0
5971358,2015.0,925.0,83440.0,116220.0,350448.0,245313.6,35044.8,35044.8,70089.6,-32780.0
5971359,2015.0,392.0,45600.0,85500.0,41040.0,28728.0,20520.0,12312.0,8208.0,-39900.0
5971360,2015.0,721.0,53100.0,47790.0,58410.0,35046.0,5841.0,17523.0,11682.0,5310.0
5971361,2015.0,199.0,195300.0,288765.0,664020.0,531216.0,132804.0,132804.0,132804.0,-93465.0
5971362,2015.0,844.0,44590.0,61740.0,75803.0,37901.5,30321.2,15160.6,15160.6,-17150.0
5971363,2015.0,951.0,,452760.0,2079000.0,1247400.0,623700.0,831600.0,831600.0,9240.0
5971364,2015.0,488.0,30030.0,29120.0,84084.0,67267.2,8408.4,25225.2,33633.6,910.0
5971365,2015.0,468.0,3270.0,2180.0,7521.0,6016.8,2256.3,2256.3,4512.6,1090.0
5971366,2015.0,965.0,38700.0,36550.0,139320.0,55728.0,69660.0,27864.0,55728.0,2150.0
5971367,2015.0,381.0,7680.0,11040.0,33024.0,13209.6,16512.0,3302.4,19814.4,-3360.0
5971368,2015.0,92.0,177120.0,258300.0,637632.0,382579.2,255052.8,127526.4,382579.2,-81180.0
5971369,2015.0,717.0,219100.0,106420.0,197190.0,78876.0,98595.0,78876.0,118314.0,112680.0
5971370,2015.0,35.0,418000.0,204820.0,1922800.0,1538240.0,192280.0,0.0,769120.0,213180.0
5971371,2015.0,749.0,21960.0,41480.0,50508.0,25254.0,20203.2,0.0,20203.2,-19520.0
5971372,2015.0,579.0,53550.0,22950.0,182070.0,91035.0,91035.0,-18207.0,0.0,30600.0
5971373,2015.0,941.0,42240.0,17600.0,164736.0,131788.8,65894.4,16473.6,65894.4,24640.0
5971374,2015.0,609.0,272160.0,534600.0,1251936.0,876355.2,500774.4,500774.4,751161.6,-262440.0
5971375,2015.0,233.0,10540.0,2635.0,10540.0,8432.0,5270.0,3162.0,6324.0,7905.0
5971376,2015.0,568.0,191500.0,93835.0,287250.0,201075.0,114900.0,0.0,114900.0,97665.0
5971377,2015.0,713.0,29520.0,42435.0,2952.0,1476.0,1476.0,-295.2,0.0,-12915.0
5971378,2015.0,206.0,14160.0,12390.0,36816.0,25771.2,11044.8,11044.8,14726.4,1770.0
5971379,2015.0,145.0,175700.0,170680.0,544670.0,272335.0,163401.0,108934.0,108934.0,5020.0
5971380,2015.0,993.0,8500.0,8160.0,6800.0,3400.0,2040.0,1360.0,2720.0,340.0
5971381,2015.0,401.0,22700.0,36320.0,70370.0,28148.0,28148.0,14074.0,14074.0,-13620.0
5971382,2015.0,835.0,8100.0,2025.0,810.0,486.0,324.0,0.0,162.0,6075.0
5971383,2015.0,418.0,14400.0,27840.0,12960.0,10368.0,3888.0,5184.0,2592.0,-13440.0
5971384,2015.0,306.0,9820.0,7365.0,41244.0,24746.4,12373.2,8248.8,8248.8,2455.0
5971385,2015.0,635.0,37440.0,51480.0,82368.0,32947.2,16473.6,-8236.8,0.0,-14040.0
5971386,2015.0,989.0,57050.0,48900.0,39935.0,15974.0,19967.5,7987.0,15974.0,8150.0
5971387,2015.0,49.0,210800.0,411060.0,1011840.0,505920.0,505920.0,101184.0,202368.0,-200260.0
5971388,2015.0,425.0,45500.0,66885.0,95550.0,57330.0,47775.0,19110.0,38220.0,-21385.0
5971389,2015.0,942.0,32550.0,27900.0,94395.0,66076.5,28318.5,-9439.5,0.0,4650.0
5971390,2015.0,218.0,213080.0,102735.0,788396.0,630716.8,78839.6,157679.2,157679.2,110345.0
5971391,2015.0,766.0,9000.0,16500.0,36000.0,18000.0,18000.0,10800.0,14400.0,-7500.0
5971392,2015.0,522.0,458500.0,224665.0,779450.0,467670.0,311780.0,155890.0,155890.0,233835.0
5971393,2015.0,324.0,286500.0,415425.0,1146000.0,687600.0,458400.0,114600.0,229200.0,-128925.0
5971394,2015.0,399.0,51480.0,48620.0,195624.0,78249.6,58687.2,58687.2,78249.6,2860.0
5971395,2015.0,,89800.0,42655.0,404100.0,242460.0,161640.0,121230.0,161640.0,47145.0
5971396,2015.0,100.0,102420.0,48365.0,112662.0,90129.6,56331.0,11266.2,45064.8,54055.0
5971397,2015.0,820.0,2860.0,5500.0,11726.0,4690.4,2345.2,-1172.6,0.0,-2640.0
5971398,2015.0,247.0,159500.0,234465.0,669900.0,267960.0,200970.0,0.0,267960.0,-74965.0
5971399,2015.0,174.0,47450.0,23360.0,23725.0,16607.5,9490.0,0.0,4745.0,24090.0
5971400,2015.0,241.0,131400.0,191625.0,118260.0,82782.0,35478.0,23652.0,,-60225.0
5971401,2015.0,399.0,69960.0,102555.0,83952.0,67161.6,16790.4,8395.2,50371.2,-32595.0
5971402,2015.0,928.0,36200.0,13575.0,104980.0,73486.0,20996.0,-10498.0,0.0,22625.0
5971403,2015.0,152.0,195360.0,280830.0,117216.0,70329.6,11721.6,23443.2,46886.4,-85470.0
5971404,2015.0,133.0,66960.0,30690.0,140616.0,112492.8,56246.4,42184.8,84369.6,36270.0
5971405,2015.0,312.0,9980.0,0.0,22954.0,16067.8,2295.4,6886.2,13772.4,9980.0
5971406,2015.0,920.0,30800.0,15120.0,126280.0,101024.0,25256.0,25256.0,25256.0,15680.0
5971407,2015.0,536.0,113040.0,108330.0,124344.0,99475.2,24868.8,0.0,74606.4,4710.0
5971408,2015.0,454.0,95550.0,88200.0,162435.0,97461.0,32487.0,0.0,32487.0,7350.0
5971409,2015.0,368.0,2520.0,2835.0,3276.0,1310.4,1310.4,0.0,1965.6,-315.0
5971410,2015.0,599.0,105930.0,48150.0,84744.0,59320.8,25423.2,8474.4,50846.4,57780.0
